Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category,Tags
01/25/2023,TWILIO SENDGRID     SAN FRANCISCO       CA,19.95,"NT_NEMLJZT8 +18778894546
TWILIO SENDGRID
SAN FRANCISCO
CA
+18778894546",TWILIO SENDGRID     SAN FRANCISCO       CA,101 SPEAR ST,"SAN FRANCISCO
CA",94105,UNITED STATES,'320230250365318346',Merchandise & Supplies-Computer Supplies,
01/22/2023,TWILIO INC          SAN FRANCISCO       CA,13.34,"NT_NELXQXC1 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230240327610097',Merchandise & Supplies-Internet Purchase,
01/20/2023,BT*A MEDIUM CORPORATSAN FRANCISCO       CA,5.00,"6FXX3K3F    4155085008
BT*A MEDIUM CORPORATION
SAN FRANCISCO
CA
4155085008",BT*A MEDIUM CORPORATSAN FRANCISCO       CA,799 MARKET ST,"SAN FRANCISCO
CA",94103,UNITED STATES,'320230200246129332',Other-Miscellaneous,
01/20/2023,TWILIO INC          SAN FRANCISCO       CA,10.01,"NT_NDBNUS0H +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230220284328896',Merchandise & Supplies-Internet Purchase,
01/19/2023,ONE GOOD WOMAN 00000CAMP HILL           PA,118.44,"99999993020 7179758101
ONE GOOD WOMAN 000000001
CAMP HILL
PA
7179758101",ONE GOOD WOMAN 00000CAMP HILL           PA,"1801 MARKET ST
STE 206","CAMP HILL
PA",17011-4803,UNITED STATES,'320230200247756642',Merchandise & Supplies-Groceries,
01/18/2023,GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,2.11,"A0O54YD2    COMPUTER STORE
GOOGLE *GOOGLE STORAGE
G.CO/HELPPAY#
CA
COMPUTER STORE",GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230190222058726',Business Services-Internet Services,
01/18/2023,PAYPAL *PADDLE.NET  02038794714         GB,9.00,"10113081860 02038794714
PAYPAL *PADDLE.NET
02038794714
GB
Description : GENERAL Price : 0.00
02038794714",PAYPAL *PADDLE.NET  02038794714         GB,.,"San Jose
CA",95131,UNITED STATES,'320230190228490136',Business Services-Internet Services,
01/16/2023,TWILIO INC          SAN FRANCISCO       CA,10.61,"NT_NC6YDP44 +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230180198481229',Merchandise & Supplies-Internet Purchase,
01/15/2023,MOBILE PAYMENT - THANK YOU,-1356.83,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,,,,'320230150111007914',,
01/15/2023,TURKEY HILL #0294 95MECHANICSBURG       PA,44.78,"00471000006 7172998908
TURKEY HILL #0294 950294101
MECHANICSBURG
PA
Description : AUTOMATED FUEL Price : 0.4478
7172998908",TURKEY HILL #0294 95MECHANICSBURG       PA,6708 CARLISLE PIKE,"MECHANICSBURG
PA",17050,UNITED STATES,'320230160161932235',Transportation-Fuel,
01/13/2023,TWILIO INC          SAN FRANCISCO       CA,10.09,"NT_NABUF0PF +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230140114093672',Merchandise & Supplies-Internet Purchase,
01/11/2023,SLACK T020G8G849M   SAN FRANCISCO       CA,15.56,"NT_N9MLWJRD +14155799153
SLACK T020G8G849M
SAN FRANCISCO
CA
+14155799153",SLACK T020G8G849M   SAN FRANCISCO       CA,"155 5TH ST
6TH FLOOR","SAN FRANCISCO
CA",94103,UNITED STATES,'320230110053303311',Merchandise & Supplies-Computer Supplies,
01/10/2023,PAYPAL *GITHUB INC  4154486673          CA,4.00,"10112461757 4154486673
PAYPAL *GITHUB INC
4154486673
CA
Description : SOFTWARE Price : 0.00
4154486673",PAYPAL *GITHUB INC  4154486673          CA,88 COLIN P KELLY JR,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230110057389859',Merchandise & Supplies-Computer Supplies,
01/09/2023,LOWE'S              MECHANICSBURG       PA,-63.58,"INV # 15031 717-610-9230
LOWE'S
MECHANICSBURG
PA
717-610-9230",LOWE'S              MECHANICSBURG       PA,5500 CARLISLE PIKE,"MECHANICSBURG
PA",17050,UNITED STATES,'320230090002932559',Merchandise & Supplies-Hardware Supplies,
01/09/2023,TWILIO INC          SAN FRANCISCO       CA,20.00,"NT_N8EDJVPT +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230100023915181',Merchandise & Supplies-Internet Purchase,
01/07/2023,GRASSHOPPER.COM     LOGMEIN.COM         MA,55.71,"42936120OCI ONLINE SERVI
GRASSHOPPER.COM
LOGMEIN.COM
MA
ONLINE SERVI",GRASSHOPPER.COM     LOGMEIN.COM         MA,320 SUMMER ST,"BOSTON
MA",02210,UNITED STATES,'320230070961227366',Merchandise & Supplies-Internet Purchase,
01/05/2023,GOOGLE*GOOGLE STORAG G.CO HELPPAY#,2.11,"A5300907452 DIGITAL GOODS: APPS
GOOGLE*GOOGLE STORAGE GOOGLE PAYMENT
G.CO HELPPAY#
DIGITAL GOODS: APPS",GOOGLE*GOOGLE STORAG G.CO HELPPAY#,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230070977544609',Business Services-Internet Services,
01/05/2023,TWILIO INC          SAN FRANCISCO       CA,10.03,"NT_N7C6NDAG +18778894546
TWILIO INC
SAN FRANCISCO
CA
+18778894546",TWILIO INC          SAN FRANCISCO       CA,"SUITE 300
375 BEALE ST","SAN FRANCISCO
CA",94105,UNITED STATES,'320230060937749598',Merchandise & Supplies-Internet Purchase,
01/04/2023,"MIXPANEL, INC.      SAN FRANCISCO       CA",38.16,"NT_N6QD5DS3 9492326176
MIXPANEL, INC.
SAN FRANCISCO
CA
9492326176","MIXPANEL, INC.      SAN FRANCISCO       CA","ONE FRONT ST
FLOOR 28","SAN FRANCISCO
CA",94111,UNITED STATES,'320230040894272776',Merchandise & Supplies-Computer Supplies,
01/03/2023,WEB*BLUEHOST.COM    888-401-4678        UT,230.63,"72462264   4580178          84606
BLUEHOST
WEB*BLUEHOST.COM
888-401-4678
UT
BLUEHOST
4580178          84606",WEB*BLUEHOST.COM    888-401-4678        UT,560 TIMPANOGOS PKWY,"OREM
UT",84097-6212,UNITED STATES,'320230040908910683',Other-Miscellaneous,
01/01/2023,GOOGLE*CLOUD 8T3FWT CC GOOGLE.COM,362.61,"A8136776267 DIGITAL GOODS: APPS
GOOGLE*CLOUD 8T3FWT GOOGLE INC
CC GOOGLE.COM
DIGITAL GOODS: APPS",GOOGLE*CLOUD 8T3FWT CC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230020863612981',Business Services-Advertising Services,
01/01/2023,GOOGLE*GSUITE BRKCONCC GOOGLE.COM,12.72,"A2902146804 DIGITAL GOODS: APPS
GOOGLE*GSUITE BRKCONCEPTS.COM GOOGLE I
CC GOOGLE.COM
DIGITAL GOODS: APPS",GOOGLE*GSUITE BRKCONCC GOOGLE.COM,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230020863373309',Business Services-Advertising Services,
01/01/2023,GOOGLE*GSUITE_1MARK.MOUNTAIN VIEW       CA,57.24,"A1844019700 ADVERTISING SERVICE
GOOGLE*GSUITE_1MARK.WORK
MOUNTAIN VIEW
CA
ADVERTISING SERVICE",GOOGLE*GSUITE_1MARK.MOUNTAIN VIEW       CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230010838730065',Business Services-Advertising Services,
01/01/2023,GOOGLE*GSUITE_FROSTSMOUNTAIN VIEW       CA,25.44,"A9214666934 ADVERTISING SERVICE
GOOGLE*GSUITE_FROSTSQUARE.COM
MOUNTAIN VIEW
CA
ADVERTISING SERVICE",GOOGLE*GSUITE_FROSTSMOUNTAIN VIEW       CA,1600 AMPHITHEATRE PKWY,"MOUNTAIN VIEW
CA",94043-1351,UNITED STATES,'320230010839075269',Business Services-Advertising Services,
01/01/2023,WSJ/BARRONS SUBSCRIP800-568-7625        NJ,38.99,"P-004520602 SUBSRIPTION
WSJ/BARRONS SUBSCRIP
800-568-7625
NJ
SUBSRIPTION",WSJ/BARRONS SUBSCRIP800-568-7625        NJ,4300 RTE 1 NORTH,"SOUTH BRUNSWICK
NJ",08852,UNITED STATES,'320230020864497684',Merchandise & Supplies-Mail Order,
